ID,Sales
T1206349,34582.164
T1206350,46519.402
T1206351,36366.098
T1206352,20774.545
T1206353,39726.113
T1206354,34666.227
T1206355,32071.098
T1206356,59926.7
T1206357,45704.25
T1206358,28443.752
T1206359,27464.701
T1206360,43979.98
T1206361,77471.734
T1206362,25824.703
T1206363,33857.09
T1206364,58429.223
T1206365,29857.6
T1206366,34508.285
T1206367,34193.527
T1206368,52199.293
T1206369,35112.652
T1206370,60082.95
T1206371,33212.246
T1206372,61608.906
T1206373,48567.934
T1206374,41602.3
T1206375,24030.318
T1206376,34605.863
T1206377,34957.273
T1206378,59588.26
T1206379,40286.54
T1206380,34495.527
T1206381,45921.277
T1206382,28443.676
T1206383,36189.88
T1206384,25724.053
T1206385,48491.97
T1206386,34653.71
T1206387,39356.37
T1206388,71770.18
T1206389,23188.893
T1206390,56050.28
T1206391,30322.482
T1206392,26584.957
T1206393,39772.965
T1206394,56213.332
T1206395,29199.809
T1206396,59943.5
T1206397,41322.992
T1206398,77875.016
T1206399,54726.6
T1206400,43971.234
T1206401,48125.508
T1206402,46069.645
T1206403,34942.883
T1206404,46248.8
T1206405,51546.043
T1206406,27177.303
T1206407,77448.39
T1206408,34605.418
T1206409,45534.832
T1206410,59608.17
T1206411,44312.895
T1206412,29815.723
T1206413,37246.535
T1206414,34605.637
T1206415,30191.111
T1206416,71535.78
T1206417,56154.527
T1206418,77684.22
T1206419,46697.25
T1206420,59780.707
T1206421,34582.016
T1206422,48515.754
T1206423,45894.832
T1206424,26805.773
T1206425,71255.125
T1206426,26813.283
T1206427,34670.62
T1206428,28844.266
T1206429,56114.02
T1206430,77778.96
T1206431,28158.932
T1206432,20700.85
T1206433,20632.768
T1206434,27101.354
T1206435,33874.363
T1206436,34582.324
T1206437,32990.92
T1206438,34617.3
T1206439,26751.691
T1206440,18248.564
T1206441,44346.91
T1206442,30265.652
T1206443,23755.186
T1206444,34605.305
T1206445,55004.52
T1206446,21226.752
T1206447,76927.11
T1206448,55436.195
T1206449,26498.266
T1206450,58600.395
T1206451,71663.88
T1206452,59414.355
T1206453,61517.918
T1206454,51930.387
T1206455,36306.95
T1206456,56110.62
T1206457,28603.225
T1206458,24602.828
T1206459,18218.709
T1206460,44339.152
T1206461,32852.023
T1206462,47295.26
T1206463,34581.566
T1206464,34077.957
T1206465,43753.41
T1206466,38003.215
T1206467,56596.406
T1206468,34987.473
T1206469,43264.99
T1206470,52097.074
T1206471,46106.79
T1206472,28028.023
T1206473,53780.324
T1206474,50857.004
T1206475,34376.43
T1206476,34584.98
T1206477,21828.264
T1206478,22861.006
T1206479,37811.246
T1206480,43962.37
T1206481,34596.598
T1206482,43730.113
T1206483,30293.303
T1206484,44252.215
T1206485,44000.395
T1206486,46530.652
T1206487,61499.12
T1206488,34581.918
T1206489,47643.637
T1206490,58307.71
T1206491,34582.027
T1206492,56008.855
T1206493,47744.043
T1206494,58951.18
T1206495,28586.104
T1206496,34142.48
T1206497,35105.766
T1206498,46350.2
T1206499,44089.535
T1206500,36996.934
T1206501,31897.414
T1206502,25945.4
T1206503,46755.086
T1206504,33363.586
T1206505,60184.47
T1206506,45717.465
T1206507,29735.533
T1206508,54695.285
T1206509,20990.703
T1206510,36111.344
T1206511,34536.812
T1206512,40094.2
T1206513,34605.465
T1206514,35104.586
T1206515,34268.137
T1206516,34665.137
T1206517,41702.047
T1206518,45207.16
T1206519,34643.176
T1206520,43841.082
T1206521,61555.52
T1206522,41273.29
T1206523,45833.617
T1206524,41637.598
T1206525,45736.01
T1206526,44324.664
T1206527,26315.467
T1206528,53566.457
T1206529,51188.816
T1206530,77760.15
T1206531,30537.83
T1206532,44312.094
T1206533,45566.6
T1206534,60009.848
T1206535,56031.574
T1206536,76857.65
T1206537,28879.873
T1206538,45997.93
T1206539,27799.451
T1206540,38970.66
T1206541,51919.88
T1206542,61386.305
T1206543,51740.918
T1206544,77703.74
T1206545,51075.246
T1206546,45407.777
T1206547,60099.195
T1206548,78493.44
T1206549,56127.8
T1206550,35105.082
T1206551,37533.945
T1206552,43555.285
T1206553,44069.2
T1206554,19304.197
T1206555,43910.527
T1206556,40705.43
T1206557,44932.69
T1206558,34605.566
T1206559,40830.08
T1206560,35104.887
T1206561,33405.0
T1206562,50939.387
T1206563,58984.387
T1206564,37973.43
T1206565,36021.984
T1206566,61536.727
T1206567,31059.748
T1206568,22734.855
T1206569,37766.336
T1206570,24242.326
T1206571,46561.887
T1206572,33112.668
T1206573,43675.535
T1206574,25493.928
T1206575,20852.248
T1206576,28393.979
T1206577,25795.69
T1206578,35104.984
T1206579,51976.863
T1206580,45864.74
T1206581,41704.363
T1206582,31757.52
T1206583,46494.156
T1206584,34962.438
T1206585,46533.37
T1206586,46008.133
T1206587,29926.314
T1206588,43488.918
T1206589,59740.887
T1206590,32859.574
T1206591,40863.246
T1206592,35198.504
T1206593,45841.83
T1206594,40971.902
T1206595,45070.113
T1206596,35741.016
T1206597,59305.457
T1206598,29400.502
T1206599,36223.184
T1206600,58741.387
T1206601,53922.15
T1206602,34739.04
T1206603,77836.586
T1206604,45189.875
T1206605,45757.13
T1206606,44466.49
T1206607,40635.746
T1206608,33923.582
T1206609,58440.547
T1206610,56143.95
T1206611,41003.855
T1206612,35706.215
T1206613,34738.16
T1206614,48622.875
T1206615,46172.44
T1206616,35967.145
T1206617,41414.758
T1206618,56166.668
T1206619,71796.99
T1206620,34301.24
T1206621,62580.31
T1206622,30035.424
T1206623,45704.18
T1206624,43679.2
T1206625,44511.844
T1206626,41394.824
T1206627,28965.676
T1206628,61011.496
T1206629,53481.043
T1206630,45177.49
T1206631,44601.324
T1206632,43777.48
T1206633,44308.38
T1206634,24410.861
T1206635,39011.996
T1206636,58372.05
T1206637,44500.504
T1206638,70628.63
T1206639,38456.043
T1206640,37558.414
T1206641,37552.094
T1206642,31923.73
T1206643,37835.58
T1206644,76990.49
T1206645,71101.67
T1206646,44199.883
T1206647,41381.746
T1206648,43685.973
T1206649,58891.797
T1206650,43415.15
T1206651,69520.664
T1206652,69707.41
T1206653,40532.85
T1206654,44207.49
T1206655,60304.867
T1206656,58353.973
T1206657,41428.184
T1206658,45873.59
T1206659,36174.23
T1206660,43809.477
T1206661,35262.64
T1206662,35953.57
T1206663,34738.902
T1206664,40947.09
T1206665,46505.76
T1206666,34076.98
T1206667,33521.617
T1206668,76877.68
T1206669,56185.38
T1206670,48640.72
T1206671,37413.17
T1206672,71367.41
T1206673,40362.594
T1206674,38161.496
T1206675,44138.4
T1206676,37762.434
T1206677,29811.045
T1206678,34812.465
T1206679,48260.12
T1206680,46668.65
T1206681,33998.652
T1206682,40662.645
T1206683,29993.184
T1206684,29974.238
T1206685,34343.184
T1206686,59549.45
T1206687,37694.42
T1206688,40538.242
T1206689,53637.3
T1206690,60152.277
T1206691,48667.777
T1206692,77911.8
T1206693,32002.51
T1206694,46132.246
T1206695,44380.082
T1206696,71391.766
T1206697,61237.12
T1206698,35073.75
T1206699,20870.611
T1206700,56735.074
T1206701,78626.28
T1206702,44299.12
T1206703,39495.035
T1206704,27232.89
T1206705,55147.04
T1206706,70967.37
T1206707,59792.688
T1206708,21380.848
T1206709,41112.188
T1206710,35113.066
T1206711,27594.531
T1206712,54201.582
T1206713,50920.23
T1206714,26050.672
T1206715,44884.055
T1206716,61744.707
T1206717,46144.17
T1206718,36494.94
T1206719,44098.137
T1206720,77817.33
T1206721,37661.94
T1206722,34800.17
T1206723,40728.793
T1206724,40221.105
T1206725,35699.332
T1206726,41249.234
T1206727,71109.53
T1206728,45344.58
T1206729,55726.633
T1206730,56262.887
T1206731,78344.25
T1206732,44460.453
T1206733,60012.69
T1206734,43896.05
T1206735,38170.457
T1206736,44323.566
T1206737,78325.45
T1206738,55574.863
T1206739,43786.027
T1206740,78306.65
T1206741,36959.74
T1206742,52128.23
T1206743,46564.64
T1206744,36155.035
T1206745,43791.023
T1206746,25950.871
T1206747,26065.268
T1206748,46835.37
T1206749,28284.963
T1206750,47414.92
T1206751,36108.37
T1206752,33004.453
T1206753,27935.977
T1206754,77064.445
T1206755,46032.414
T1206756,51193.51
T1206757,59165.66
T1206758,51086.348
T1206759,56285.83
T1206760,36928.367
T1206761,38118.664
T1206762,57809.453
T1206763,45630.06
T1206764,28649.998
T1206765,44887.547
T1206766,41192.562
T1206767,35270.516
T1206768,59188.996
T1206769,34762.51
T1206770,78019.03
T1206771,44041.918
T1206772,44328.152
T1206773,59811.438
T1206774,69355.484
T1206775,45798.777
T1206776,60001.133
T1206777,41377.48
T1206778,19707.52
T1206779,35267.61
T1206780,70586.586
T1206781,60727.605
T1206782,47130.72
T1206783,71903.29
T1206784,32332.459
T1206785,60105.598
T1206786,46404.277
T1206787,51819.242
T1206788,58566.566
T1206789,40887.56
T1206790,44362.54
T1206791,56922.24
T1206792,33587.816
T1206793,32082.596
T1206794,34835.93
T1206795,35262.195
T1206796,46625.145
T1206797,54353.785
T1206798,44605.37
T1206799,44560.777
T1206800,43627.234
T1206801,20960.729
T1206802,59944.168
T1206803,36342.125
T1206804,26973.81
T1206805,34654.277
T1206806,44111.37
T1206807,44616.523
T1206808,35098.676
T1206809,60076.348
T1206810,77484.59
T1206811,77469.02
T1206812,60219.586
T1206813,47945.977
T1206814,53694.043
T1206815,28771.756
T1206816,60059.15
T1206817,62288.59
T1206818,39883.656
T1206819,47773.945
T1206820,40444.35
T1206821,70547.69
T1206822,41165.39
T1206823,44788.27
T1206824,60039.234
T1206825,36530.418
T1206826,39552.18
T1206827,41159.883
T1206828,51687.863
T1206829,46093.348
T1206830,41042.477
T1206831,56348.42
T1206832,78008.14
T1206833,77609.08
T1206834,59587.99
T1206835,45872.324
T1206836,47192.246
T1206837,43688.715
T1206838,41441.61
T1206839,45090.11
T1206840,71177.234
T1206841,60235.832
T1206842,40360.332
T1206843,26196.385
T1206844,26117.234
T1206845,46170.062
T1206846,59649.16
T1206847,48013.293
T1206848,46160.16
T1206849,35764.29
T1206850,45343.164
T1206851,26100.584
T1206852,37479.004
T1206853,54427.777
T1206854,53645.496
T1206855,31918.43
T1206856,37140.85
T1206857,36264.57
T1206858,60094.656
T1206859,44265.414
T1206860,45966.71
T1206861,47512.152
T1206862,34535.184
T1206863,30705.908
T1206864,51003.965
T1206865,43853.402
T1206866,34400.39
T1206867,39108.777
T1206868,28666.854
T1206869,43820.965
T1206870,46700.004
T1206871,25647.53
T1206872,34751.24
T1206873,70376.516
T1206874,63330.477
T1206875,19472.89
T1206876,59913.16
T1206877,31574.846
T1206878,28531.398
T1206879,46324.277
T1206880,26953.783
T1206881,45083.84
T1206882,58737.73
T1206883,18414.576
T1206884,45672.41
T1206885,46207.76
T1206886,47661.742
T1206887,34738.44
T1206888,51789.113
T1206889,71018.42
T1206890,59806.977
T1206891,34808.035
T1206892,54826.67
T1206893,40741.637
T1206894,31225.955
T1206895,44466.05
T1206896,20932.434
T1206897,32206.314
T1206898,62065.285
T1206899,46220.066
T1206900,39894.773
T1206901,32220.594
T1206902,47527.113
T1206903,46266.16
T1206904,55418.242
T1206905,44166.215
T1206906,28599.994
T1206907,46333.21
T1206908,70869.24
T1206909,71581.67
T1206910,59090.66
T1206911,60219.64
T1206912,46233.676
T1206913,71578.945
T1206914,59833.7
T1206915,56120.848
T1206916,37966.13
T1206917,45545.36
T1206918,44294.543
T1206919,59740.62
T1206920,29057.963
T1206921,47878.66
T1206922,43890.832
T1206923,51686.7
T1206924,38547.55
T1206925,45125.547
T1206926,78287.836
T1206927,43972.473
T1206928,41843.027
T1206929,47429.88
T1206930,44382.906
T1206931,44265.51
T1206932,33145.84
T1206933,38767.97
T1206934,71668.88
T1206935,31450.066
T1206936,47564.516
T1206937,61956.496
T1206938,40101.965
T1206939,53661.68
T1206940,52081.75
T1206941,44180.816
T1206942,43864.055
T1206943,44028.47
T1206944,43626.344
T1206945,45861.855
T1206946,70119.766
T1206947,43647.562
T1206948,52063.043
T1206949,78175.03
T1206950,59873.34
T1206951,43858.395
T1206952,30417.932
T1206953,77771.0
T1206954,32032.63
T1206955,35740.27
T1206956,45894.707
T1206957,32217.81
T1206958,45999.223
T1206959,46780.707
T1206960,46458.6
T1206961,44696.574
T1206962,70513.87
T1206963,31592.242
T1206964,70723.93
T1206965,27105.885
T1206966,19650.578
T1206967,37725.664
T1206968,32490.61
T1206969,44520.63
T1206970,43763.76
T1206971,34532.64
T1206972,69658.01
T1206973,43553.176
T1206974,46099.816
T1206975,41021.055
T1206976,41531.742
T1206977,54495.598
T1206978,77621.93
T1206979,60133.977
T1206980,56873.74
T1206981,21040.373
T1206982,29578.592
T1206983,46009.824
T1206984,54332.965
T1206985,78458.28
T1206986,53612.43
T1206987,43997.996
T1206988,30542.56
T1206989,51233.31
T1206990,57948.12
T1206991,32167.85
T1206992,77010.516
T1206993,41347.457
T1206994,43943.418
T1206995,41249.65
T1206996,60355.44
T1206997,34895.777
T1206998,78152.14
T1206999,36105.816
T1207000,55713.527
T1207001,78439.484
T1207002,26218.916
T1207003,34919.547
T1207004,78420.69
T1207005,46973.496
T1207006,44419.81
T1207007,28410.994
T1207008,44534.387
T1207009,35419.51
T1207010,46467.53
T1207011,59927.78
T1207012,32089.936
T1207013,43826.14
T1207014,36376.41
T1207015,58875.074
T1207016,62420.21
T1207017,18586.908
T1207018,77123.33
T1207019,34945.457
T1207020,77606.37
T1207021,71310.35
T1207022,70685.03
T1207023,58573.395
T1207024,44330.582
T1207025,69489.03
T1207026,56279.035
T1207027,26255.762
T1207028,43816.668
T1207029,40348.016
T1207030,37791.074
T1207031,54565.77
T1207032,62197.273
T1207033,45481.992
T1207034,78477.09
T1207035,34693.93
T1207036,44596.25
T1207037,36326.48
T1207038,51150.934
T1207039,43809.89
T1207040,46838.12
T1207041,41029.38
T1207042,36694.727
T1207043,44728.215
T1207044,71802.0
T1207045,45207.53
T1207046,41113.715
T1207047,60005.78
T1207048,52206.203
T1207049,62092.29
T1207050,52233.113
T1207051,29931.893
T1207052,59230.14
T1207053,71002.35
T1207054,44276.387
T1207055,34895.14
T1207056,43958.387
T1207057,39246.9
T1207058,46266.58
T1207059,25801.13
T1207060,63466.266
T1207061,71714.78
T1207062,46360.574
T1207063,71712.05
T1207064,56259.51
T1207065,46011.17
T1207066,37126.617
T1207067,52279.598
T1207068,43928.44
T1207069,33149.324
T1207070,38597.863
T1207071,37704.61
T1207072,47549.527
T1207073,47646.76
T1207074,46307.645
T1207075,36261.6
T1207076,71528.41
T1207077,47564.492
T1207078,33309.19
T1207079,33676.27
T1207080,51838.062
T1207081,44028.246
T1207082,37929.676
T1207083,60045.598
T1207084,44396.098
T1207085,37626.25
T1207086,40820.457
T1207087,32355.805
T1207088,46393.05
T1207089,44654.098
T1207090,45501.676
T1207091,30873.984
T1207092,43990.82
T1207093,36417.793
T1207094,28756.873
T1207095,34895.312
T1207096,44665.44
T1207097,45304.387
T1207098,43995.812
T1207099,77904.125
T1207100,59873.06
T1207101,34218.543
T1207102,45257.168
T1207103,40774.414
T1207104,38893.785
T1207105,35859.715
T1207106,41583.074
T1207107,62718.973
T1207108,47699.125
T1207109,30114.037
T1207110,37301.375
T1207111,36117.938
T1207112,55545.816
T1207113,47661.73
T1207114,44620.082
T1207115,32341.533
T1207116,21090.326
T1207117,45215.465
T1207118,40895.652
T1207119,51919.8
T1207120,47796.363
T1207121,24579.396
T1207122,35231.293
T1207123,27101.799
T1207124,46306.77
T1207125,28668.814
T1207126,56301.766
T1207127,59939.42
T1207128,69844.734
T1207129,43923.45
T1207130,78759.13
T1207131,35254.457
T1207132,71504.03
T1207133,60209.184
T1207134,40500.59
T1207135,56481.453
T1207136,77746.414
T1207137,59720.426
T1207138,47330.37
T1207139,46559.75
T1207140,44892.645
T1207141,40491.023
T1207142,41297.348
T1207143,26345.916
T1207144,39708.297
T1207145,35332.125
T1207146,59438.293
T1207147,45979.406
T1207148,60191.594
T1207149,45243.703
T1207150,40041.207
T1207151,60238.04
T1207152,55970.94
T1207153,34969.875
T1207154,43911.426
T1207155,35419.07
T1207156,34486.043
T1207157,44741.17
T1207158,30112.783
T1207159,44752.32
T1207160,21119.514
T1207161,41088.914
T1207162,40676.91
T1207163,36494.37
T1207164,32168.717
T1207165,57060.906
T1207166,60857.926
T1207167,45957.297
T1207168,35422.566
T1207169,47268.832
T1207170,34140.215
T1207171,34813.035
T1207172,36288.656
T1207173,38677.168
T1207174,30206.893
T1207175,35268.85
T1207176,27724.361
T1207177,37861.67
T1207178,45019.848
T1207179,70761.07
T1207180,46271.066
T1207181,59302.996
T1207182,44446.402
T1207183,61880.492
T1207184,61144.33
T1207185,37095.246
T1207186,38260.492
T1207187,45046.066
T1207188,35428.05
T1207189,59024.645
T1207190,59326.34
T1207191,34919.387
T1207192,28072.506
T1207193,56416.78
T1207194,47908.56
T1207195,71100.48
T1207196,36643.77
T1207197,41302.848
T1207198,60171.684
T1207199,44915.168
T1207200,26261.996
T1207201,77950.45
T1207202,48774.9
T1207203,34934.12
T1207204,34895.91
T1207205,39633.703
T1207206,40870.613
T1207207,44029.992
T1207208,35821.215
T1207209,34871.78
T1207210,41569.65
T1207211,60145.14
T1207212,44225.043
T1207213,41404.125
T1207214,56320.473
T1207215,71246.18
T1207216,77969.43
T1207217,40033.438
T1207218,55289.562
T1207219,44293.125
T1207220,28800.799
T1207221,39168.117
T1207222,31392.168
T1207223,54958.066
T1207224,51962.402
T1207225,51324.2
T1207226,46169.996
T1207227,46661.324
T1207228,45682.934
T1207229,59684.543
T1207230,58509.39
T1207231,41140.76
T1207232,44448.836
T1207233,59948.777
T1207234,35879.28
T1207235,41532.375
T1207236,60284.273
T1207237,35851.582
T1207238,44173.316
T1207239,48147.902
T1207240,41981.69
T1207241,77201.77
T1207242,48819.8
T1207243,46358.188
T1207244,78044.63
T1207245,19876.215
T1207246,60441.504
T1207247,58703.902
T1207248,60818.83
T1207249,44103.86
T1207250,44334.383
T1207251,26211.043
T1207252,51063.4
T1207253,29236.053
T1207254,78307.875
T1207255,29098.406
T1207256,60372.473
T1207257,45841.76
T1207258,41596.492
T1207259,44453.414
T1207260,44482.44
T1207261,43778.258
T1207262,53789.27
T1207263,28940.293
T1207264,37961.4
T1207265,60226.285
T1207266,71238.305
T1207267,41179.938
T1207268,46248.914
T1207269,54063.957
T1207270,40228.87
T1207271,70257.11
T1207272,58487.52
T1207273,26106.05
T1207274,61369.957
T1207275,53821.637
T1207276,60076.168
T1207277,31741.05
T1207278,44312.215
T1207279,44155.37
T1207280,48789.473
T1207281,38308.598
T1207282,35874.637
T1207283,59776.758
T1207284,27364.428
T1207285,44513.598
T1207286,48080.59
T1207287,60356.223
T1207288,45809.996
T1207289,55865.35
T1207290,44477.855
T1207291,53773.094
T1207292,32053.648
T1207293,51829.684
T1207294,41518.66
T1207295,38337.707
T1207296,56397.98
T1207297,33742.473
T1207298,45327.293
T1207299,53768.69
T1207300,59969.5
T1207301,46345.887
T1207302,44242.76
T1207303,78141.25
T1207304,71155.06
T1207305,44592.94
T1207306,28947.387
T1207307,46806.64
T1207308,34065.14
T1207309,48394.74
T1207310,43757.918
T1207311,34971.215
T1207312,40602.164
T1207313,40690.66
T1207314,37579.82
T1207315,46702.754
T1207316,28782.729
T1207317,38103.55
T1207318,71930.11
T1207319,34459.992
T1207320,45767.645
T1207321,39864.414
T1207322,29073.418
T1207323,77898.22
T1207324,35465.746
T1207325,41559.01
T1207326,27495.965
T1207327,59571.137
T1207328,46116.984
T1207329,56455.56
T1207330,53949.23
T1207331,46348.637
T1207332,60482.918
T1207333,60393.04
T1207334,78083.56
T1207335,44304.707
T1207336,46233.457
T1207337,41012.438
T1207338,26406.762
T1207339,71382.81
T1207340,44163.94
T1207341,56004.074
T1207342,35936.207
T1207343,29108.828
T1207344,45042.055
T1207345,44236.496
T1207346,60304.125
T1207347,41440.312
T1207348,48043.168
T1207349,41724.547
T1207350,45077.613
T1207351,61502.8
T1207352,41751.387
T1207353,77917.305
T1207354,56533.08
T1207355,60086.12
T1207356,41060.875
T1207357,54205.785
T1207358,44461.273
T1207359,36422.273
T1207360,45642.773
T1207361,44855.105
T1207362,35103.816
T1207363,44045.37
T1207364,44148.88
T1207365,59904.348
T1207366,34628.895
T1207367,34206.703
T1207368,41268.09
T1207369,44888.11
T1207370,43888.61
T1207371,28165.377
T1207372,40815.582
T1207373,44876.957
T1207374,47370.035
T1207375,32353.035
T1207376,52965.44
T1207377,43691.2
T1207378,69795.36
T1207379,44678.723
T1207380,38455.695
T1207381,32648.752
T1207382,41668.668
T1207383,46936.273
T1207384,70861.266
T1207385,33897.125
T1207386,44374.156
T1207387,37892.91
T1207388,27237.965
T1207389,60266.816
T1207390,54637.42
T1207391,44832.367
T1207392,60208.16
T1207393,36646.613
T1207394,57199.57
T1207395,39772.375
T1207396,46404.48
T1207397,56612.41
T1207398,77883.75
T1207399,41317.4
T1207400,59852.875
T1207401,71640.67
T1207402,47468.492
T1207403,45019.535
T1207404,45397.293
T1207405,40621.707
T1207406,77401.375
T1207407,55654.957
T1207408,41434.805
T1207409,38087.223
T1207410,61683.992
T1207411,58841.246
T1207412,35410.25
T1207413,32334.93
T1207414,60988.246
T1207415,52105.574
T1207416,41687.266
T1207417,46115.81
T1207418,46816.89
T1207419,46646.51
T1207420,47406.96
T1207421,29286.922
T1207422,34281.77
T1207423,56101.906
T1207424,41230.734
T1207425,60370.484
T1207426,40638.586
T1207427,41277.67
T1207428,26495.764
T1207429,60342.027
T1207430,45204.582
T1207431,71233.59
T1207432,55673.4
T1207433,47796.336
T1207434,31907.264
T1207435,44773.68
T1207436,32477.99
T1207437,46496.305
T1207438,27831.44
T1207439,44420.035
T1207440,41049.67
T1207441,60071.87
T1207442,52050.49
T1207443,48529.348
T1207444,32571.271
T1207445,43919.11
T1207446,35388.84
T1207447,48282.516
T1207448,32490.799
T1207449,36268.73
T1207450,35994.28
T1207451,43908.95
T1207452,45281.56
T1207453,44095.8
T1207454,28934.744
T1207455,55202.258
T1207456,46400.895
T1207457,39324.23
T1207458,35995.58
T1207459,63602.062
T1207460,47781.38
T1207461,58646.74
T1207462,44526.793
T1207463,37773.504
T1207464,40978.277
T1207465,30234.889
T1207466,37461.89
T1207467,57353.64
T1207468,46441.09
T1207469,28806.234
T1207470,44819.027
T1207471,44282.258
T1207472,35979.16
T1207473,59439.527
T1207474,40913.074
T1207475,44133.23
T1207476,78037.23
T1207477,60005.504
T1207478,60105.28
T1207479,34360.098
T1207480,45395.81
T1207481,38240.965
T1207482,41171.2
T1207483,39019.61
T1207484,40172.1
T1207485,45464.71
T1207486,47930.977
T1207487,40133.11
T1207488,44128.24
T1207489,47833.74
T1207490,56436.85
T1207491,53900.69
T1207492,45347.094
T1207493,62857.637
T1207494,45947.582
T1207495,45434.805
T1207496,32503.605
T1207497,62260.51
T1207498,46484.0
T1207499,46519.953
T1207500,44807.695
T1207501,31042.062
T1207502,45660.2
T1207503,32188.867
T1207504,36571.02
T1207505,71135.47
T1207506,59369.62
T1207507,30056.396
T1207508,35585.598
T1207509,28915.457
T1207510,59157.492
T1207511,59463.676
T1207512,48971.832
T1207513,28209.031
T1207514,47998.293
T1207515,77339.125
T1207516,78891.97
T1207517,44060.87
T1207518,69982.086
T1207519,46307.574
T1207520,37293.496
T1207521,41737.973
T1207522,46148.758
T1207523,38402.31
T1207524,78177.484
T1207525,45905.223
T1207526,56547.746
T1207527,36792.59
T1207528,62016.28
T1207529,35424.64
T1207530,53900.082
T1207531,38028.92
T1207532,27854.186
T1207533,45155.64
T1207534,70893.516
T1207535,38504.96
T1207536,60454.85
T1207537,59440.344
T1207538,44632.156
T1207539,55693.9
T1207540,61277.168
T1207541,72063.22
T1207542,37262.13
T1207543,52430.96
T1207544,44065.855
T1207545,34432.86
T1207546,71845.164
T1207547,45979.348
T1207548,46487.465
T1207549,71847.9
T1207550,53916.867
T1207551,71935.12
T1207552,45344.945
T1207553,41255.54
T1207554,60138.223
T1207555,71374.95
T1207556,52349.375
T1207557,62228.09
T1207558,55184.95
T1207559,70394.44
T1207560,52384.48
T1207561,29414.143
T1207562,56398.176
T1207563,38096.934
T1207564,44165.664
T1207565,33294.203
T1207566,38739.684
T1207567,37857.14
T1207568,47684.145
T1207569,58262.277
T1207570,46445.223
T1207571,77958.19
T1207572,55432.086
T1207573,29231.139
T1207574,44636.742
T1207575,71665.05
T1207576,47699.105
T1207577,45859.344
T1207578,33830.93
T1207579,44235.25
T1207580,51989.426
T1207581,36414.824
T1207582,46126.113
T1207583,36859.043
T1207584,78591.13
T1207585,60950.203
T1207586,44688.676
T1207587,54703.77
T1207588,46976.246
T1207589,77143.35
T1207590,44443.6
T1207591,31270.236
T1207592,58621.06
T1207593,46592.92
T1207594,71291.695
T1207595,60062.87
T1207596,62329.277
T1207597,28886.04
T1207598,44043.496
T1207599,28537.023
T1207600,46944.64
T1207601,34882.46
T1207602,53743.824
T1207603,71443.47
T1207604,48215.203
T1207605,44564.84
T1207606,32303.07
T1207607,77743.71
T1207608,60492.87
T1207609,34852.688
T1207610,29756.68
T1207611,26371.416
T1207612,34020.656
T1207613,40759.973
T1207614,46053.46
T1207615,54464.36
T1207616,44603.13
T1207617,55089.453
T1207618,35076.418
T1207619,26371.596
T1207620,59819.637
T1207621,31558.38
T1207622,58706.242
T1207623,36003.83
T1207624,44574.11
T1207625,69622.56
T1207626,77256.17
T1207627,41387.1
T1207628,36529.64
T1207629,43947.363
T1207630,60416.26
T1207631,51206.56
T1207632,44461.27
T1207633,78553.53
T1207634,60491.227
T1207635,59012.418
T1207636,78274.36
T1207637,37935.51
T1207638,70822.375
T1207639,46159.527
T1207640,56414.13
T1207641,41655.582
T1207642,46232.91
T1207643,46321.566
T1207644,43901.176
T1207645,36258.06
T1207646,78609.93
T1207647,43963.555
T1207648,46840.88
T1207649,51988.48
T1207650,36478.723
T1207651,78440.72
T1207652,57012.402
T1207653,46601.855
T1207654,40848.477
T1207655,58965.734
T1207656,46032.277
T1207657,38806.785
T1207658,77136.836
T1207659,78102.27
T1207660,44077.367
T1207661,78285.266
T1207662,77759.27
T1207663,44131.945
T1207664,45820.52
T1207665,44732.043
T1207666,41502.35
T1207667,31734.418
T1207668,55002.645
T1207669,41178.87
T1207670,51380.273
T1207671,32256.148
T1207672,51297.887
T1207673,26372.557
T1207674,78572.32
T1207675,58086.785
T1207676,51454.887
T1207677,44607.72
T1207678,70651.195
T1207679,44719.83
T1207680,62551.844
T1207681,60357.914
T1207682,30667.184
T1207683,43940.58
T1207684,61626.13
T1207685,55852.195
T1207686,38009.664
T1207687,27255.066
T1207688,58400.945
T1207689,70119.42
T1207690,46191.04
T1207691,45958.1
T1207692,37460.38
T1207693,44578.004
T1207694,61654.445
T1207695,47833.72
T1207696,55274.05
T1207697,34578.906
T1207698,44265.887
T1207699,77276.2
T1207700,44203.273
T1207701,78091.29
T1207702,52582.324
T1207703,41862.27
T1207704,38881.5
T1207705,47818.76
T1207706,29363.867
T1207707,58754.61
T1207708,36568.047
T1207709,46286.324
T1207710,44791.035
T1207711,33439.074
T1207712,46445.156
T1207713,46582.8
T1207714,60627.02
T1207715,46253.004
T1207716,79024.805
T1207717,28619.08
T1207718,55574.613
T1207719,51585.574
T1207720,26532.113
T1207721,35580.426
T1207722,54031.47
T1207723,62152.082
T1207724,36941.414
T1207725,71366.7
T1207726,78705.17
T1207727,55990.863
T1207728,29199.45
T1207729,29070.326
T1207730,41792.5
T1207731,56590.652
T1207732,27627.5
T1207733,36410.31
T1207734,41713.914
T1207735,71468.945
T1207736,78050.414
T1207737,60620.258
T1207738,78418.37
T1207739,41154.254
T1207740,44363.383
T1207741,36051.203
T1207742,44297.887
T1207743,41657.246
T1207744,56142.812
T1207745,41006.29
T1207746,45291.438
T1207747,29089.193
